corpus,sentence_idx,word_position,word,L1,surprisal,log_freq,word_length,h_TRT,h_FFD,h_Gaze,h_Skip
geco_test,250,7,to,62.682430267333984,1.3262107372283936,13.960969286275443,2,226.0,101.0,226.0,0.9285714285714286
geco_test,250,8,any,89.91929626464844,2.9878506660461426,10.934320518782949,3,265.0,265.0,265.0,0.8571428571428571
geco_test,250,9,unauthorized,49.338348388671875,10.336837422888493,4.770684624465665,12,415.4166666666667,226.58333333333334,406.3333333333333,0.14285714285714285
geco_test,250,10,person,52.49184036254883,1.7186732292175293,9.292565312231853,6,249.28571428571428,222.28571428571428,249.28571428571428,0.5
geco_test,251,0,Is,80.53926849365234,9.835216522216797,13.038248891280736,2,239.85714285714286,202.71428571428572,202.71428571428572,0.0
geco_test,251,1,it,80.44234466552734,3.1245620250701904,13.77854777376974,2,164.0,164.0,164.0,0.8571428571428571
geco_test,251,2,not,90.47969818115234,8.249921798706055,12.530591582408928,3,351.6666666666667,219.16666666666666,219.16666666666666,0.5714285714285714
geco_test,251,3,customary,44.605743408203125,7.669650075957179,4.709530201312334,9,396.8181818181818,208.54545454545453,298.1818181818182,0.21428571428571427
geco_test,251,4,for,55.19110107421875,1.1894704103469849,12.770391641736165,3,216.25,216.25,216.25,0.7142857142857143
geco_test,251,5,anyone,49.31698989868164,8.561503410339355,9.474088294132333,6,314.75,208.625,208.625,0.42857142857142855
geco_test,251,6,purchasing,53.27226257324219,9.840236395655666,3.9318256327243257,10,310.09090909090907,193.8181818181818,262.3636363636364,0.21428571428571427
geco_test,251,7,poison,90.74488830566406,10.838645935058594,7.132497551660044,6,216.28571428571428,216.28571428571428,216.28571428571428,0.5
geco_test,251,8,to,47.28962707519531,2.016495943069458,13.960969286275443,2,303.5,236.25,236.25,0.7142857142857143
geco_test,251,9,sign,77.23640441894531,4.804813861846924,8.824236617346639,4,326.0,296.8333333333333,326.0,0.5714285714285714
geco_test,251,10,a,58.597694396972656,0.3499033451080322,13.855864282863422,1,180.6,180.6,180.6,0.6428571428571429
geco_test,251,11,book,52.448577880859375,6.746263027191162,9.107864580386947,4,238.75,216.25,216.25,0.42857142857142855
geco_test,252,0,The,52.16355895996094,10.107708930969238,14.22224685776581,3,0.0,0.0,0.0,1.0
geco_test,252,1,handwriting,76.594482421875,11.97118616104126,5.707110264748875,11,354.3333333333333,230.41666666666666,249.75,0.14285714285714285
geco_test,252,2,is,42.622901916503906,2.6807432174682617,13.038248891280736,2,126.0,126.0,126.0,0.8571428571428571
geco_test,252,3,quite,61.80376434326172,4.558058738708496,9.243001154215731,5,211.625,211.625,211.625,0.42857142857142855
geco_test,252,4,different,50.97307205200195,2.015470266342163,9.276689752517717,9,203.125,188.75,203.125,0.42857142857142855
geco_test,252,5,from,54.97254943847656,0.6849102973937988,11.552069252087856,4,233.66666666666666,233.66666666666666,233.66666666666666,0.7857142857142857
geco_test,252,6,mine,85.77039337158203,4.677766799926758,9.457200449907708,4,210.66666666666666,204.0,204.0,0.35714285714285715
geco_test,253,0,shook,68.92948150634766,14.952943801879883,5.713732805509369,5,199.0,199.0,199.0,0.42857142857142855
geco_test,253,1,his,62.48143768310547,1.3718935251235962,11.593251209508129,3,196.4,196.4,196.4,0.6428571428571429
geco_test,253,2,head,44.8150749206543,0.040884438902139664,9.849400886632361,4,187.0,187.0,187.0,0.7857142857142857
geco_test,254,0,I,43.42102813720703,7.571108341217041,14.52773902728693,1,181.0,51.0,51.0,0.9285714285714286
geco_test,254,1,have,87.98162841796875,3.1517210006713867,12.6578868455757,4,193.5,176.5,176.5,0.5714285714285714
geco_test,254,2,an,62.729618072509766,3.856421709060669,11.462379259863024,2,266.44444444444446,225.11111111111111,225.11111111111111,0.35714285714285715
geco_test,254,3,idea,51.95676803588867,2.451122283935547,9.815257251141714,4,192.22222222222223,173.66666666666666,173.66666666666666,0.35714285714285715
geco_test,254,4,that,35.36111068725586,3.1609156131744385,13.486557779225057,4,313.5,255.0,255.0,0.5714285714285714
geco_test,254,5,I,47.60266876220703,2.1051955223083496,14.52773902728693,1,171.5,171.5,171.5,0.8571428571428571
geco_test,254,6,was,57.43244934082031,5.286891937255859,12.572072477248573,3,234.44444444444446,223.44444444444446,223.44444444444446,0.35714285714285715
geco_test,254,7,out,78.61582946777344,7.900357723236084,12.19162376134176,3,146.66666666666666,146.66666666666666,146.66666666666666,0.7857142857142857
geco_test,254,8,walking,57.696250915527344,7.692765712738037,8.249575150000199,7,417.4,192.7,334.4,0.2857142857142857
geco_test,255,0,His,63.54305648803711,13.820173263549805,11.593251209508129,3,226.0909090909091,226.0909090909091,226.0909090909091,0.21428571428571427
geco_test,255,1,futile,81.00760650634766,17.361138820648193,4.406719247264253,6,432.4,187.6,354.4,0.6428571428571429
geco_test,255,2,denials,88.84856414794922,11.328080087900162,2.70805020110221,7,380.3333333333333,195.58333333333334,243.5,0.14285714285714285
geco_test,255,3,would,65.15995788574219,6.64335823059082,11.40936333125378,5,344.375,193.375,265.25,0.42857142857142855
geco_test,255,4,not,61.63389205932617,2.984551429748535,12.530591582408928,3,154.75,154.75,154.75,0.7142857142857143
geco_test,255,5,have,49.46531295776367,2.9907641410827637,12.6578868455757,4,214.42857142857142,214.42857142857142,214.42857142857142,0.5
geco_test,255,6,convinced,69.36402893066406,5.450064182281494,6.966967138613983,9,304.6666666666667,251.91666666666666,274.75,0.14285714285714285
geco_test,255,7,a,55.793006896972656,4.143458366394043,13.855864282863422,1,96.0,96.0,96.0,0.8571428571428571
geco_test,255,8,child,67.04914093017578,6.693157196044922,8.992184362173012,5,232.77777777777777,220.66666666666666,220.66666666666666,0.35714285714285715
geco_test,256,0,You,50.61383819580078,10.321298599243164,14.573842769379338,3,259.0,259.0,259.0,0.5
geco_test,256,1,can,77.7847900390625,3.2219207286834717,12.49732334285898,3,356.75,278.75,326.5,0.42857142857142855
geco_test,257,0,I,43.42005157470703,7.571110725402832,14.52773902728693,1,0.0,0.0,0.0,1.0
geco_test,257,1,was,63.04645538330078,3.8349316120147705,12.572072477248573,3,240.6,155.2,205.8,0.6428571428571429
geco_test,257,2,still,66.4084243774414,5.621940612792969,10.602243971860585,5,453.4,280.4,313.0,0.6428571428571429
geco_test,257,3,staring,69.19503021240234,6.464385569095612,7.086737934510577,7,304.0,208.33333333333334,226.33333333333334,0.35714285714285715
geco_test,257,4,when,53.00749969482422,7.823024749755859,11.549633408375607,4,197.0,197.0,197.0,0.7857142857142857
geco_test,257,5,I,46.58704376220703,1.9705934524536133,14.52773902728693,1,174.0,174.0,174.0,0.9285714285714286
geco_test,257,6,was,56.511146545410156,4.289038181304932,12.572072477248573,3,194.0,194.0,194.0,0.7857142857142857
geco_test,257,7,startled,65.10173034667969,6.072687776759267,4.8283137373023015,8,426.25,189.125,208.0,0.42857142857142855
geco_test,257,8,and,44.05048370361328,3.814911127090454,13.433927978319357,3,182.33333333333334,182.33333333333334,182.33333333333334,0.7857142857142857
geco_test,257,9,recalled,53.4835090637207,9.905524253845215,4.382026634673881,8,355.3,187.8,232.5,0.2857142857142857
geco_test,257,10,by,59.437705993652344,5.519894599914551,11.132601649268397,2,209.0,209.0,209.0,0.8571428571428571
geco_test,257,11,the,53.762123107910156,0.9142431020736694,14.22224685776581,3,134.0,134.0,134.0,0.9285714285714286
geco_test,257,12,verdict,85.73091888427734,12.284151315689087,6.324358962381311,7,353.6,225.6,225.6,0.6428571428571429
geco_test,257,13,being,47.913814544677734,6.013885974884033,10.117832509493988,5,323.0,173.66666666666666,173.66666666666666,0.5714285714285714
geco_test,257,14,given,65.50391387939453,3.2852299213409424,8.486940148245216,5,342.3333333333333,219.16666666666666,219.16666666666666,0.5714285714285714
geco_test,257,15,Wilful,85.39131164550781,22.872670650482178,2.4849066497880004,6,594.75,271.5,321.0,0.7142857142857143
geco_test,257,16,Murder,80.3667221069336,0.291119679575786,8.651199471263972,6,474.375,229.0,249.5,0.42857142857142855
geco_test,257,17,against,53.98124694824219,3.1652815341949463,9.2387334464774,7,412.44444444444446,211.11111111111111,234.88888888888889,0.35714285714285715
geco_test,257,18,some,58.108856201171875,7.7158050537109375,11.38610294601307,4,352.5,278.5,278.5,0.7142857142857143
geco_test,257,19,person,65.29658508300781,3.992488384246826,9.292565312231853,6,342.6,199.4,212.1,0.2857142857142857
geco_test,257,20,or,53.1224479675293,1.3610714673995972,11.373318510583811,2,226.75,186.5,186.5,0.7142857142857143
geco_test,257,21,persons,67.8341293334961,0.40583133697509766,5.976350909297934,7,439.0,264.1818181818182,292.45454545454544,0.21428571428571427
geco_test,257,22,unknown,67.20670318603516,0.7025855779647827,6.651571873589727,7,282.2,239.8,271.8,0.2857142857142857
geco_test,258,0,He,54.3297004699707,13.900689125061035,12.872611442080993,2,352.25,352.25,352.25,0.7142857142857143
geco_test,258,1,was,58.40552520751953,3.2955029010772705,12.572072477248573,3,223.33333333333334,187.33333333333334,187.33333333333334,0.5714285714285714
geco_test,258,2,waiting,90.02584838867188,5.828591346740723,9.284241179815718,7,314.5,253.41666666666666,258.3333333333333,0.14285714285714285
geco_test,258,3,for,46.28257369995117,0.2824901044368744,12.770391641736165,3,172.85714285714286,172.85714285714286,172.85714285714286,0.5
geco_test,258,4,the,54.1539306640625,2.1160359382629395,14.22224685776581,3,290.5,230.5,230.5,0.7142857142857143
geco_test,258,5,Scotland,59.448421478271484,13.580562591552734,5.934894195619588,8,234.16666666666666,182.66666666666666,234.16666666666666,0.14285714285714285
geco_test,258,6,Yard,42.468788146972656,3.6121451193466783,7.15305163493748,4,200.75,200.75,200.75,0.7142857142857143
geco_test,258,7,men,51.614864349365234,2.9707226753234863,9.852773037991627,3,234.1,227.5,234.1,0.2857142857142857
geco_test,259,0,Oh,56.48990249633789,10.495328903198242,12.030414836568482,2,228.57142857142858,228.57142857142858,228.57142857142858,0.5
geco_test,259,1,come,95.1794662475586,6.171752452850342,11.984115889695529,4,293.54545454545456,255.0,286.8181818181818,0.21428571428571427
geco_test,259,2,said,68.29700469970703,12.753005981445312,10.942544439235146,4,325.6666666666667,266.22222222222223,292.8888888888889,0.35714285714285715
geco_test,259,3,opening,67.32891845703125,10.14561653137207,7.580699752224563,7,385.57142857142856,209.14285714285714,385.57142857142856,0.5
geco_test,259,4,his,56.46369934082031,4.968782424926758,11.593251209508129,3,161.2,161.2,161.2,0.6428571428571429
geco_test,259,5,lips,48.961143493652344,4.787707328796387,7.371489295214277,4,285.5,240.5,240.5,0.7142857142857143
geco_test,259,6,for,47.706504821777344,4.849567890167236,12.770391641736165,3,168.6,168.6,168.6,0.6428571428571429
geco_test,259,7,the,55.12672424316406,1.4150581359863281,14.22224685776581,3,156.5,156.5,156.5,0.7142857142857143
geco_test,259,8,first,48.87794876098633,0.5351738929748535,10.665904232984527,5,202.5,202.5,202.5,0.42857142857142855
geco_test,259,9,time,30.968000411987305,0.06917306780815125,11.511824859526195,4,172.0,172.0,172.0,0.7142857142857143
geco_test,260,0,Isnt,119.80387115478516,17.79185676574707,3.091042453358316,4,305.0,174.5,174.5,0.7142857142857143
geco_test,260,1,that,93.65814971923828,5.495537757873535,13.486557779225057,4,232.66666666666666,232.66666666666666,232.66666666666666,0.35714285714285715
geco_test,260,2,so,52.37725830078125,5.090258598327637,12.285124092836678,2,229.0,229.0,229.0,0.8571428571428571
geco_test,261,0,looked,56.380165100097656,14.074019432067871,8.726805608446096,6,368.09090909090907,201.1818181818182,248.9090909090909,0.21428571428571427
geco_test,261,1,at,30.01351547241211,1.2974376678466797,12.00806063485357,2,231.0,231.0,231.0,0.7857142857142857
geco_test,261,2,him,59.64623260498047,2.0903573036193848,12.087908287179532,3,278.8,255.6,278.8,0.6428571428571429
geco_test,261,3,thoughtfully,37.433815002441406,4.24030489102006,2.4849066497880004,12,229.92857142857142,187.85714285714286,229.92857142857142,0.0
geco_test,262,0,That,65.66502380371094,14.193801879882812,13.486557779225057,4,190.6,190.6,190.6,0.6428571428571429
geco_test,262,1,is,79.10057067871094,2.9643280506134033,13.038248891280736,2,175.5,175.5,175.5,0.8571428571428571
geco_test,262,2,exactly,39.33852767944336,3.8374204635620117,9.44200749423127,7,351.09090909090907,224.36363636363637,308.6363636363636,0.21428571428571427
geco_test,262,3,what,62.858070373535156,0.5736074447631836,13.126285675127699,4,188.0,188.0,188.0,0.9285714285714286
geco_test,262,4,I,50.39173126220703,0.626300573348999,14.52773902728693,1,192.25,192.25,192.25,0.7142857142857143
geco_test,262,5,thought,68.71393585205078,4.447332859039307,10.626969932892147,7,272.77777777777777,234.33333333333334,255.66666666666666,0.35714285714285715
geco_test,263,0,And,58.874149322509766,12.685611724853516,13.433927978319357,3,233.33333333333334,233.33333333333334,233.33333333333334,0.7857142857142857
geco_test,263,1,he,69.14640045166016,5.288543701171875,12.872611442080993,2,411.0,284.42857142857144,284.42857142857144,0.5
geco_test,263,2,snapped,71.59830474853516,8.517618656158447,5.5254529391317835,7,366.07142857142856,263.64285714285717,332.7857142857143,0.0
geco_test,263,3,his,60.325775146484375,1.1735925674438477,11.593251209508129,3,242.42857142857142,222.14285714285714,242.42857142857142,0.5
geco_test,263,4,fingers,44.22688293457031,0.11669059097766876,7.4360278163518485,7,346.0,247.66666666666666,346.0,0.7857142857142857
geco_test,263,5,expressively,78.21819305419922,14.553778171539307,0.0,12,347.14285714285717,176.71428571428572,197.35714285714286,0.0
geco_test,264,0,I,43.42102813720703,7.571108341217041,14.52773902728693,1,0.0,0.0,0.0,1.0
geco_test,264,1,could,75.20645141601562,4.694820404052734,11.327908278228264,5,219.6153846153846,219.6153846153846,219.6153846153846,0.07142857142857142
geco_test,264,2,only,69.18746948242188,5.59173583984375,10.919967451665618,4,245.5,161.5,245.5,0.8571428571428571
geco_test,264,3,conclude,48.232574462890625,6.465397834777832,4.844187086458591,8,315.8333333333333,201.16666666666666,268.5833333333333,0.14285714285714285
geco_test,264,4,that,32.58049774169922,0.19119341671466827,13.486557779225057,4,291.25,291.25,291.25,0.7142857142857143
geco_test,264,5,was,52.08710861206055,7.698092937469482,12.572072477248573,3,263.3333333333333,263.3333333333333,263.3333333333333,0.7857142857142857
geco_test,264,6,mad,59.61130905151367,9.09677791595459,8.6628507638386,3,251.63636363636363,212.27272727272728,251.63636363636363,0.21428571428571427
geco_test,265,0,reflected,59.551265716552734,13.92322063446045,4.442651256490317,9,304.90909090909093,263.3636363636364,280.1818181818182,0.21428571428571427
geco_test,265,1,a,54.273475646972656,3.4219350814819336,13.855864282863422,1,299.0,299.0,299.0,0.7857142857142857
geco_test,265,2,moment,53.70329666137695,6.102176666259766,9.163143937145207,6,212.75,212.75,212.75,0.42857142857142855
geco_test,266,0,Is,80.53926849365234,9.835217475891113,13.038248891280736,2,199.33333333333334,199.33333333333334,199.33333333333334,0.7857142857142857
geco_test,266,1,that,94.21427917480469,5.187408924102783,13.486557779225057,4,366.2857142857143,165.85714285714286,249.14285714285714,0.5
geco_test,266,2,a,65.19925689697266,2.172649621963501,13.855864282863422,1,261.5,261.5,261.5,0.7142857142857143
geco_test,266,3,bargain,73.20845794677734,11.438221216201782,6.416732282512326,7,316.1111111111111,181.44444444444446,246.0,0.35714285714285715
geco_test,267,0,See,67.90092468261719,11.662605285644531,11.77830824605222,3,343.5,282.0,343.5,0.5714285714285714
geco_test,267,1,say,96.06561279296875,15.44897747039795,11.334145628872538,3,499.8888888888889,261.3333333333333,333.22222222222223,0.35714285714285715
geco_test,267,2,that,83.36029052734375,4.871793746948242,13.486557779225057,4,622.0833333333334,298.5,337.0,0.14285714285714285
geco_test,267,3,it,66.03864288330078,2.8574821949005127,13.77854777376974,2,312.8,232.1,239.1,0.2857142857142857
geco_test,267,4,is,62.44681167602539,1.5824294090270996,13.038248891280736,2,314.7,274.0,314.7,0.2857142857142857
geco_test,267,5,I,51.17688751220703,7.929438591003418,14.52773902728693,1,166.0,166.0,166.0,0.7142857142857143
geco_test,267,6,who,71.76766204833984,2.661177635192871,11.638412085011645,3,365.85714285714283,199.14285714285714,199.14285714285714,0.5
geco_test,267,7,have,73.32107543945312,2.1245930194854736,12.6578868455757,4,330.0,278.0,330.0,0.7857142857142857
geco_test,267,8,committed,35.661216735839844,5.903306484222412,7.110696122978827,9,337.09090909090907,174.45454545454547,257.0,0.21428571428571427
geco_test,267,9,this,56.14088821411133,1.707149624824524,12.91635959740469,4,247.66666666666666,185.66666666666666,233.66666666666666,0.5714285714285714
geco_test,267,10,murder,52.784324645996094,4.0963134765625,8.651199471263972,6,205.1818181818182,169.72727272727272,169.72727272727272,0.21428571428571427
geco_test,267,11,I,43.90784454345703,5.4736199378967285,14.52773902728693,1,170.5,170.5,170.5,0.8571428571428571
geco_test,267,12,can,74.82051086425781,3.9294700622558594,12.49732334285898,3,552.8,309.4,449.4,0.6428571428571429
geco_test,267,13,think,73.4848403930664,4.261599063873291,11.82963950187977,5,317.45454545454544,273.8181818181818,287.09090909090907,0.21428571428571427
geco_test,267,14,of,67.58460998535156,0.16562703251838684,13.288621606997307,2,215.0,215.0,215.0,0.7857142857142857
geco_test,267,15,seven,61.17521286010742,9.306650161743164,8.580543506917,5,384.4,256.2,273.9,0.2857142857142857
geco_test,267,16,most,72.06112670898438,8.445412635803223,9.791941277791215,4,299.57142857142856,218.57142857142858,218.57142857142858,0.5
geco_test,267,17,plausible,46.039363861083984,3.500280224427115,4.418840607796598,9,331.0,218.42857142857142,248.42857142857142,0.0
geco_test,267,18,stories,65.5504379272461,5.425361156463623,7.703007682479236,7,339.85714285714283,284.2142857142857,326.5,0.0
geco_test,268,0,Real,72.39940643310547,14.751106262207031,10.024952689817304,4,240.76923076923077,214.53846153846155,223.69230769230768,0.07142857142857142
geco_test,268,1,evidence,71.29481506347656,13.533073425292969,8.374476889214643,8,421.09090909090907,180.0,316.8181818181818,0.21428571428571427
geco_test,268,2,is,34.199832916259766,3.191286325454712,13.038248891280736,2,194.0,194.0,194.0,0.7142857142857143
geco_test,268,3,usually,57.64585876464844,5.8356428146362305,8.075271546297458,7,330.1818181818182,225.8181818181818,268.90909090909093,0.21428571428571427
geco_test,268,4,vague,73.32180786132812,7.781705856323242,5.442417710521793,5,243.9,243.9,243.9,0.2857142857142857
geco_test,268,5,and,51.21044158935547,0.8853211402893066,13.433927978319357,3,177.5,177.5,177.5,0.5714285714285714
geco_test,268,6,unsatisfactory,109.40741729736328,5.571881502866745,2.8903717578961645,14,402.5,243.28571428571428,382.64285714285717,0.0
geco_test,269,0,Only,69.7352066040039,12.702455520629883,10.919967451665618,4,285.0,185.0,235.8181818181818,0.21428571428571427
geco_test,269,1,a,68.29300689697266,3.7452855110168457,13.855864282863422,1,140.66666666666666,140.66666666666666,140.66666666666666,0.5714285714285714
geco_test,269,2,lunatic,73.16493225097656,10.376414701342583,6.07073772800249,7,378.5,222.875,378.5,0.42857142857142855
geco_test,269,3,who,60.54301071166992,4.398101329803467,11.638412085011645,3,169.0,133.66666666666666,133.66666666666666,0.5714285714285714
geco_test,269,4,wished,81.33063507080078,7.887837886810303,6.040254711277414,6,297.0,237.53846153846155,280.46153846153845,0.07142857142857142
geco_test,269,5,to,50.8936882019043,0.1330653876066208,13.960969286275443,2,251.0,251.0,251.0,0.9285714285714286
geco_test,269,6,commit,35.158424377441406,4.704766273498535,6.891625897052253,6,204.44444444444446,185.22222222222223,204.44444444444446,0.35714285714285715
geco_test,269,7,suicide,47.4174919128418,1.1730310130224098,7.465655310134056,7,180.44444444444446,180.44444444444446,180.44444444444446,0.35714285714285715
geco_test,269,8,by,60.505489349365234,4.3303914070129395,11.132601649268397,2,203.75,157.75,157.75,0.7142857142857143
geco_test,269,9,causing,73.46817016601562,7.637779712677002,6.218600119691729,7,282.55555555555554,253.33333333333334,282.55555555555554,0.35714285714285715
geco_test,269,10,himself,60.064876556396484,2.734398603439331,8.877381954654766,7,230.27272727272728,201.0909090909091,216.72727272727272,0.21428571428571427
geco_test,269,11,to,48.23377227783203,0.6391227841377258,13.960969286275443,2,196.0,196.0,196.0,0.8571428571428571
geco_test,269,12,be,47.001678466796875,1.748077630996704,12.588217948316721,2,350.0,350.0,350.0,0.9285714285714286
geco_test,269,13,hanged,72.4497299194336,3.793286096304655,5.568344503761097,6,273.3636363636364,260.8181818181818,273.3636363636364,0.21428571428571427
geco_test,269,14,would,51.167633056640625,1.631138801574707,11.40936333125378,5,159.42857142857142,148.71428571428572,159.42857142857142,0.5
geco_test,269,15,act,60.0569953918457,6.457880973815918,8.624252263709645,3,192.71428571428572,192.71428571428572,192.71428571428572,0.5
geco_test,269,16,so,61.67442321777344,2.2812514305114746,12.285124092836678,2,208.8,181.8,208.8,0.2857142857142857
geco_test,270,0,He,54.32917785644531,13.900689125061035,12.872611442080993,2,147.0,147.0,147.0,0.9285714285714286
geco_test,270,1,did,85.29458618164062,5.731625080108643,11.690318228527431,3,362.6666666666667,221.0,247.83333333333334,0.5714285714285714
geco_test,270,2,not,75.50602722167969,1.0445013046264648,12.530591582408928,3,287.0,262.0,287.0,0.5714285714285714
geco_test,270,3,buy,70.66535949707031,7.860143661499023,9.191565216649849,3,260.14285714285717,213.0,233.0,0.5
geco_test,270,4,it,70.37146759033203,2.568568706512451,13.77854777376974,2,215.14285714285714,202.28571428571428,202.28571428571428,0.5
geco_test,271,0,Now,72.08455657958984,11.233603477478027,12.003546340600291,3,329.5,329.5,329.5,0.8571428571428571
geco_test,271,1,suppose,69.08072662353516,13.99384880065918,8.766550149546351,7,460.77777777777777,196.11111111111111,214.11111111111111,0.35714285714285715
geco_test,271,2,anyone,45.88773727416992,9.581158638000488,9.474088294132333,6,301.6363636363636,210.0,213.72727272727272,0.21428571428571427
geco_test,271,3,wished,75.27448272705078,7.449004173278809,6.040254711277414,6,385.3636363636364,222.72727272727272,257.27272727272725,0.21428571428571427
geco_test,271,4,to,46.078861236572266,0.057427626103162766,13.960969286275443,2,313.0,313.0,313.0,0.9285714285714286
geco_test,271,5,pass,67.2249755859375,6.5355730056762695,8.615045591583742,4,333.2,251.7,251.7,0.2857142857142857
geco_test,271,6,himself,67.71395111083984,5.6197509765625,8.877381954654766,7,284.0,190.0,190.0,0.2857142857142857
geco_test,271,7,off,59.590763092041016,0.04925470054149628,11.004679843467624,3,241.25,241.25,241.25,0.7142857142857143
geco_test,271,8,as,56.619876861572266,0.04595823958516121,11.635744686615075,2,434.75,189.5,189.5,0.7142857142857143
geco_test,271,9,John,59.24536895751953,4.739987373352051,9.197964100908127,4,305.5,187.5,217.33333333333334,0.5714285714285714
geco_test,271,10,or,58.37327575683594,5.251279354095459,11.373318510583811,2,200.0,200.0,200.0,0.6428571428571429
geco_test,271,11,Lawrence,61.44940948486328,9.926946640014648,6.54534966033442,8,455.8333333333333,223.25,268.3333333333333,0.14285714285714285
geco_test,271,12,Cavendish,43.96236801147461,12.454893377609551,3.4657359027997265,9,218.1818181818182,192.27272727272728,192.27272727272728,0.21428571428571427
geco_test,272,0,Now,72.08455657958984,11.233604431152344,12.003546340600291,3,248.57142857142858,208.71428571428572,208.71428571428572,0.5
geco_test,272,1,what,91.87954711914062,6.750430107116699,13.126285675127699,4,329.4166666666667,242.41666666666666,242.41666666666666,0.14285714285714285
geco_test,272,2,is,83.13227081298828,2.0209310054779053,13.038248891280736,2,324.0,201.0,324.0,0.7857142857142857
geco_test,272,3,the,56.51707458496094,0.8368902206420898,14.22224685776581,3,254.75,210.5,254.75,0.7142857142857143
geco_test,272,4,first,69.80484008789062,5.435164451599121,10.665904232984527,5,344.1,271.6,295.2,0.2857142857142857
geco_test,272,5,instinct,62.25080871582031,7.140425682067871,5.966146739123692,8,366.2307692307692,211.69230769230768,276.7692307692308,0.07142857142857142
geco_test,272,6,of,50.78447341918945,1.1077566146850586,13.288621606997307,2,177.5,177.5,177.5,0.5714285714285714
geco_test,272,7,the,55.00806427001953,2.160647392272949,14.22224685776581,3,197.75,132.0,132.0,0.42857142857142855
geco_test,272,8,criminal,76.48657989501953,7.433779716491699,7.471932078245122,8,319.3333333333333,227.0,319.3333333333333,0.35714285714285715
geco_test,273,0,Ah,71.31494903564453,13.162363052368164,9.26245832623829,2,190.11111111111111,177.88888888888889,177.88888888888889,0.35714285714285715
geco_test,273,1,why,85.61277770996094,11.47587776184082,11.649961957548499,3,298.0,298.0,298.0,0.8571428571428571
geco_test,273,2,indeed,67.20868682861328,7.89983606338501,7.632885505395133,6,250.4,193.3,240.2,0.2857142857142857
geco_test,273,3,said,61.485694885253906,9.667896270751953,10.942544439235146,4,303.5,303.5,303.5,0.7142857142857143
geco_test,273,4,calming,64.53712463378906,13.49956226348877,4.04305126783455,7,321.8181818181818,238.36363636363637,276.1818181818182,0.21428571428571427
geco_test,273,5,down,67.22412872314453,4.937608242034912,11.238541249462422,4,98.0,98.0,98.0,0.9285714285714286
geco_test,274,0,who,62.60768127441406,12.177075386047363,11.638412085011645,3,227.33333333333334,217.55555555555554,227.33333333333334,0.35714285714285715
geco_test,274,1,was,61.25982666015625,2.8332018852233887,12.572072477248573,3,185.66666666666666,185.66666666666666,185.66666666666666,0.7857142857142857
geco_test,274,2,watching,69.03983306884766,6.95573616027832,8.533263371593732,8,325.8888888888889,235.33333333333334,307.0,0.35714285714285715
geco_test,274,3,me,56.55696487426758,3.3019795417785645,13.063332859329108,2,184.33333333333334,126.66666666666667,126.66666666666667,0.7857142857142857
geco_test,274,4,intently,66.62852478027344,5.61229970419663,2.302585092994046,8,251.3846153846154,201.0,224.07692307692307,0.07142857142857142
geco_test,274,5,gave,61.30876541137695,9.236029624938965,9.427707270512938,4,264.0,264.0,264.0,0.5714285714285714
geco_test,274,6,a,47.206581115722656,2.0161240100860596,13.855864282863422,1,253.0,253.0,253.0,0.7142857142857143
geco_test,274,7,sigh,64.20264434814453,5.958072662353516,5.153291594497779,4,294.57142857142856,274.2857142857143,294.57142857142856,0.5
geco_test,275,0,Oh,56.48885726928711,10.495330810546875,12.030414836568482,2,201.42857142857142,126.0,154.28571428571428,0.5
geco_test,275,1,pretty,115.6972427368164,9.813672065734863,9.903637541287253,6,300.22222222222223,210.88888888888889,210.88888888888889,0.35714285714285715
geco_test,275,2,much,48.72366714477539,3.813967227935791,10.81247165589451,4,217.0,217.0,217.0,0.7142857142857143
geco_test,275,3,what,63.19606018066406,6.087366104125977,13.126285675127699,4,326.375,222.375,245.5,0.42857142857142855
geco_test,275,4,I,48.50696563720703,1.2690634727478027,14.52773902728693,1,359.0,198.5,359.0,0.8571428571428571
geco_test,275,5,expected,55.1634635925293,3.220533847808838,7.4360278163518485,8,353.7,268.1,268.1,0.2857142857142857
geco_test,276,0,My,55.666561126708984,12.610090255737305,12.751006899529601,2,236.0,236.0,236.0,0.7142857142857143
geco_test,276,1,thoughts,108.48797607421875,6.792293548583984,7.440146680662688,8,338.4,197.3,197.3,0.2857142857142857
geco_test,276,2,flew,65.28627014160156,9.585181031376123,6.665683717782408,4,301.3636363636364,259.90909090909093,275.1818181818182,0.21428571428571427
geco_test,276,3,to,49.9002685546875,4.189305305480957,13.960969286275443,2,154.83333333333334,154.83333333333334,154.83333333333334,0.5714285714285714
geco_test,276,4,Mary,59.209598541259766,7.042893409729004,8.410053315858335,4,169.8,169.8,169.8,0.6428571428571429
geco_test,276,5,Cavendish,44.87965774536133,13.175011286046356,3.4657359027997265,9,359.77777777777777,244.33333333333334,284.0,0.35714285714285715
geco_test,276,6,and,39.035377502441406,2.9118194580078125,13.433927978319357,3,185.2,157.4,157.4,0.6428571428571429
geco_test,276,7,I,50.34095001220703,3.1592001914978027,14.52773902728693,1,182.5,182.5,182.5,0.8571428571428571
geco_test,276,8,hedged,78.45849609375,13.910387225449085,1.3862943611198906,6,365.57142857142856,256.07142857142856,285.7857142857143,0.0
geco_test,276,9,In,53.11294174194336,9.983052253723145,13.119246525062723,2,0.0,0.0,0.0,1.0
